ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Approval_Status,Age,Is_Retired,Years_Employed,Income_Per_Member
5856492,F,N,Y,0,70000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,0,26.78986995208761,0,4.75564681724846,70000.0
5872614,F,Y,Y,0,158500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,0,32.85694729637235,1,0.0,79250.0
5521598,F,N,Y,0,151000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,44.21629021218344,1,0.0,75500.0
5602211,F,N,Y,0,73000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,0,47.85215605749487,0,19.978097193702943,36500.0
5738567,M,N,Y,2,50500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4,1,39.26899383983573,0,19.091033538672143,12625.0
5195419,M,N,Y,2,103000.0,Working,Higher education,Separated,House / apartment,0,0,0,Laborers,3,1,59.88774811772758,0,14.056125941136209,34333.333333333336
5019108,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2,1,61.14989733059548,0,4.706365503080082,40500.0
5809231,F,N,Y,0,187000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Laborers,2,1,32.1368925393566,0,6.841889117043121,93500.0
5236840,F,N,N,0,100500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,0,22.792607802874745,1,0.0,50250.0
5168474,F,N,Y,0,100500.0,Working,Secondary / secondary special,Married,Rented apartment,0,1,0,Security staff,2,1,67.03353867214237,0,3.7508555783709787,50250.0
5980799,F,N,Y,0,226000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Sales staff,1,1,62.1492128678987,0,7.208761122518823,226000.0
5543285,F,N,N,0,109500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,0,40.082135523613964,0,6.034223134839151,54750.0
5065048,M,N,N,3,239500.0,Pensioner,Academic degree,Married,House / apartment,0,1,0,Unknown,5,1,41.68377823408624,1,0.0,47900.0
5329883,F,Y,Y,0,134000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2,0,45.18822724161533,1,0.0,67000.0
5305251,F,N,Y,1,107500.0,Working,Higher education,Married,House / apartment,1,1,0,Unknown,3,0,67.10198494182067,0,23.860369609856264,35833.333333333336
5214938,F,Y,Y,2,94000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Laborers,3,0,41.99315537303217,0,1.434633812457221,31333.333333333332
5212652,F,N,Y,0,414500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,1,64.07392197125257,0,21.711156741957563,207250.0
5910995,F,Y,N,0,153500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,2,0,57.48665297741273,0,22.313483915126625,76750.0
5907746,F,N,Y,0,252000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1,1,64.9637234770705,1,0.0,252000.0
5511488,F,N,N,0,254500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Core staff,1,1,27.318275154004105,0,5.281314168377824,254500.0
5966337,F,N,Y,0,132000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,0,64.97467488021903,0,1.9110198494182067,66000.0
5471940,F,N,N,2,213000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,3,1,63.95893223819302,0,41.47022587268994,71000.0
5660629,F,N,Y,0,92000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Security staff,2,1,33.56331279945243,0,9.52498288843258,46000.0
5134924,M,N,N,0,94500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,0,21.21286789869952,0,0.26283367556468173,47250.0
5592065,M,N,Y,0,228000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Medicine staff,2,0,23.759069130732374,0,4.112251882272417,114000.0
5220155,M,N,N,0,232000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2,1,31.23066392881588,0,13.196440793976729,116000.0
5116043,F,N,Y,0,229000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,1,49.69199178644764,0,6.431211498973306,114500.0
5352206,F,N,Y,0,215000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,55.304585900068446,0,32.479123887748116,107500.0
5515238,F,Y,Y,0,83500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Managers,1,0,57.76865160848734,0,16.139630390143736,83500.0
5155613,M,N,Y,0,143500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,0,30.365503080082135,0,11.441478439425051,71750.0
5012747,M,N,Y,2,194500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,4,1,60.824093086926766,1,0.0,48625.0
5729837,F,N,Y,0,191000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,29.155373032169745,0,8.112251882272416,95500.0
5105045,F,N,N,0,168500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Unknown,2,1,41.4839151266256,0,16.919917864476385,84250.0
5590711,F,Y,N,0,111500.0,State servant,Incomplete higher,Married,House / apartment,1,0,0,Core staff,2,1,40.68993839835729,0,11.529089664613279,55750.0
5249364,F,N,Y,1,116500.0,State servant,Incomplete higher,Married,House / apartment,0,0,0,Security staff,3,1,42.8829568788501,0,14.365503080082135,38833.333333333336
5827117,F,N,Y,0,378500.0,Working,Higher education,Married,House / apartment,0,0,1,Sales staff,2,1,25.971252566735114,0,6.811772758384668,189250.0
5250524,F,N,Y,0,151000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,Unknown,1,0,42.77344284736482,1,0.0,151000.0
5855051,M,N,Y,2,433500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,4,1,35.54277891854894,0,7.156741957563312,108375.0
5037782,M,Y,Y,1,94500.0,Pensioner,Higher education,Single / not married,House / apartment,0,1,1,Unknown,2,0,21.100616016427104,1,0.0,47250.0
5656441,F,Y,Y,0,207500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,1,63.879534565366185,1,0.0,103750.0
5219615,M,Y,Y,1,107000.0,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,Accountants,3,1,27.835728952772072,0,8.889801505817934,35666.666666666664
5809444,M,N,Y,0,137000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,Unknown,1,1,66.06707734428474,0,2.403832991101985,137000.0
5137067,F,N,N,0,179000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Core staff,1,1,60.75290896646133,0,17.166324435318277,179000.0
5730846,F,N,Y,0,317500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2,1,51.34565366187543,0,20.54757015742642,158750.0
5082701,F,N,Y,0,117500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2,1,39.030800821355236,1,0.0,58750.0
5984025,F,N,Y,0,53500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,2,0,34.93497604380561,0,3.9370294318959616,26750.0
5467783,F,N,N,0,303500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,Unknown,1,1,39.28815879534565,0,1.2950034223134839,303500.0
5253417,F,Y,Y,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2,1,36.06570841889117,0,17.883641341546884,92250.0
5912680,F,N,Y,0,116500.0,Working,Higher education,Married,House / apartment,1,1,1,Managers,2,1,43.5564681724846,0,5.916495550992471,58250.0
5631829,F,N,Y,1,160000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3,1,56.81587953456537,0,20.739219712525667,53333.333333333336
5927742,F,N,N,0,482000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,45.22655715263518,0,2.836413415468857,241000.0
5202392,F,N,N,0,299500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,40.369609856262834,0,12.147843942505133,149750.0
5878927,F,N,Y,1,95500.0,Pensioner,Higher education,Married,With parents,0,0,0,Unknown,3,1,47.5482546201232,1,0.0,31833.333333333332
5018634,F,Y,Y,1,228000.0,Working,Lower secondary,Married,House / apartment,0,0,0,Unknown,3,1,56.766598220396986,0,33.1937029431896,76000.0
5580868,F,N,Y,0,162500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,0,38.65845311430527,0,8.733744010951403,81250.0
5639772,F,N,Y,0,386500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,0,27.60574948665298,0,2.00684462696783,193250.0
5810919,F,N,Y,0,124500.0,Working,Higher education,Married,House / apartment,0,1,0,Medicine staff,2,1,41.2539356605065,0,7.258042436687201,62250.0
5626370,M,N,Y,3,90000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,5,1,48.11772758384668,0,19.8466803559206,18000.0
5304799,F,N,N,1,174500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,3,1,55.39493497604381,0,33.42368240930869,58166.666666666664
5418258,M,Y,Y,0,301500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,2,1,28.290212183436,0,0.31759069130732376,150750.0
5421767,F,N,Y,0,116500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,1,37.70841889117043,0,13.215605749486652,58250.0
5461353,F,N,Y,0,158500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,0,50.43668720054757,0,30.127310061601644,79250.0
5839456,M,N,N,0,362500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Waiters/barmen staff,2,1,40.01095140314853,0,17.702943189596166,181250.0
5510702,M,N,Y,0,236000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2,1,57.47296372347707,0,28.95003422313484,118000.0
5498264,M,N,Y,1,188000.0,Working,Higher education,Married,House / apartment,1,0,0,Laborers,3,1,51.619438740588635,0,25.642710472279262,62666.666666666664
5003757,F,N,Y,0,275500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,36.93908281998631,1,0.0,137750.0
5337454,M,Y,N,1,188000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,0,36.5886379192334,1,0.0,62666.666666666664
5626412,M,N,N,0,96000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,0,66.68309377138947,0,7.422313483915127,48000.0
5544980,F,N,N,0,109000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,0,42.0041067761807,0,14.316221765913758,54500.0
5292992,F,Y,N,0,155500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,1,Unknown,2,0,53.90006844626968,1,0.0,77750.0
5580285,M,N,Y,2,56500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,4,1,29.650924024640656,0,11.540041067761807,14125.0
5299768,M,N,N,0,288500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Laborers,1,1,54.050650239561946,0,32.79397672826831,288500.0
5865946,F,Y,N,0,128500.0,Working,Incomplete higher,Married,With parents,0,0,0,Sales staff,2,1,48.62422997946612,0,22.576317590691307,64250.0
5542058,M,Y,Y,0,342500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,0,55.71252566735113,0,0.8843258042436687,171250.0
5082497,F,N,Y,0,231000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,Unknown,1,1,51.27720739219713,0,14.559890485968515,231000.0
5541877,M,N,Y,2,168000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,4,1,47.00342231348392,0,12.876112251882272,42000.0
5079656,M,N,Y,0,149000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,52.369609856262834,0,32.73921971252567,74500.0
5844226,F,Y,Y,0,256000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,1,55.370294318959616,0,27.353867214236825,256000.0
5852398,F,Y,N,0,86500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Unknown,1,1,36.62422997946612,0,4.799452429842574,86500.0
5216130,M,N,Y,0,111500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Private service staff,2,1,53.111567419575636,0,21.19917864476386,55750.0
5205554,F,N,N,0,168500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,1,48.394250513347025,0,15.860369609856264,84250.0
5882681,F,Y,N,0,512000.0,State servant,Higher education,Married,House / apartment,0,0,0,Laborers,2,1,43.83572895277207,0,3.1184120465434635,256000.0
5286164,M,Y,N,0,123000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2,1,37.8590006844627,0,10.735112936344969,61500.0
5728404,M,N,N,0,165000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,37.37713894592745,1,0.0,82500.0
5755081,M,N,Y,0,168500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,2,1,49.776865160848736,0,30.570841889117045,84250.0
5293869,M,Y,Y,0,154000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,1,27.1129363449692,0,1.486652977412731,77000.0
5347248,M,N,N,0,209000.0,State servant,Secondary / secondary special,Widow,House / apartment,0,0,0,Unknown,1,1,34.80082135523614,0,9.17180013689254,209000.0
5231681,F,Y,N,1,198500.0,Working,Secondary / secondary special,Widow,House / apartment,0,1,0,Managers,2,1,52.92265571526352,0,12.928131416837783,99250.0
5886860,F,N,Y,0,102500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Security staff,1,0,56.92539356605065,0,0.16700889801505817,102500.0
5655130,F,N,N,0,200500.0,Working,Secondary / secondary special,Married,Municipal apartment,0,1,0,Laborers,2,1,55.83025325119781,0,22.90759753593429,100250.0
5477955,M,Y,Y,0,170000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Accountants,2,1,57.44832306639288,0,7.433264887063655,85000.0
5329907,M,N,N,1,148500.0,Working,Higher education,Married,House / apartment,0,0,1,Laborers,3,1,54.001368925393564,0,4.539356605065024,49500.0
5800890,F,N,Y,4,107000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,5,0,45.1088295687885,1,0.0,21400.0
5474264,F,N,N,1,115500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3,1,32.58590006844627,0,13.32785763175907,38500.0
5946013,F,N,Y,0,342000.0,Working,Higher education,Civil marriage,House / apartment,0,1,0,Unknown,2,1,41.72210814510609,0,7.189596167008898,171000.0
5201914,F,N,Y,0,189500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Unknown,2,1,52.09856262833676,0,7.367556468172484,94750.0
5455913,F,Y,Y,0,89000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1,1,43.05270362765229,0,16.019164955509925,89000.0
5260901,F,N,N,2,362000.0,Working,Higher education,Widow,House / apartment,0,0,0,Laborers,3,1,41.1854893908282,0,16.470910335386723,120666.66666666667
5699155,M,Y,Y,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,1,44.709103353867214,0,15.43874058863792,105750.0
5820061,F,N,N,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4,0,55.493497604380565,0,9.83709787816564,25875.0
5252174,M,N,Y,0,96000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,0,51.6933607118412,0,6.91854893908282,48000.0
5349646,F,Y,N,0,217000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,1,45.672826830937716,0,12.202600958247775,108500.0
5681785,F,N,Y,0,185000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Sales staff,2,1,37.59069130732375,0,3.7152635181382614,92500.0
5552023,M,Y,Y,1,152500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Laborers,3,0,62.49144421629021,0,43.93976728268309,50833.333333333336
5346996,F,N,Y,0,152000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,1,33.242984257357975,0,10.562628336755647,76000.0
5101687,M,N,Y,0,150500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,1,39.37303216974675,1,0.0,75250.0
5232716,F,N,Y,0,79000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,Drivers,2,1,57.50855578370979,0,36.77754962354552,39500.0
5588207,F,Y,Y,0,231500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Managers,2,0,40.09034907597536,0,16.607802874743328,115750.0
5551045,M,Y,Y,0,106500.0,Working,Higher education,Separated,House / apartment,1,1,0,Laborers,1,1,32.668035592060235,0,6.661190965092403,106500.0
5439180,F,N,N,2,288000.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4,1,58.50513347022587,0,22.639288158795345,72000.0
5803769,F,Y,Y,0,239000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1,1,51.63586584531143,0,20.44626967830253,239000.0
5281980,M,Y,N,0,231000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,1,41.64544832306639,0,4.37782340862423,115500.0
5322011,F,Y,Y,0,102500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Medicine staff,2,0,27.849418206707735,0,8.777549623545516,51250.0
5607740,F,N,Y,0,115500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2,0,52.34496919917864,1,0.0,57750.0
5235954,F,N,Y,0,119000.0,Working,Higher education,Married,House / apartment,0,1,0,Drivers,2,1,52.082135523613964,0,22.99247091033539,59500.0
5531838,F,Y,N,0,282000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Unknown,2,1,21.336071184120467,0,2.967830253251198,141000.0
5255935,M,Y,Y,2,297000.0,Working,Higher education,Married,Co-op apartment,0,0,0,Unknown,4,1,58.38740588637919,0,3.1266255989048597,74250.0
5139973,M,Y,N,0,85500.0,Pensioner,Higher education,Single / not married,House / apartment,0,0,1,Unknown,1,0,30.765229295003422,1,0.0,85500.0
5051440,F,Y,Y,0,146500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1,1,46.30800821355236,0,18.806297056810404,146500.0
5997104,M,N,N,0,120500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,Accountants,2,0,64.00273785078713,0,3.6167008898015056,60250.0
5674461,M,N,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Unknown,2,1,66.08350444900753,0,4.331279945242985,83250.0
5094942,M,Y,N,0,282000.0,State servant,Secondary / secondary special,Separated,House / apartment,0,1,0,Core staff,1,1,37.034907597535934,0,14.965092402464066,282000.0
5658100,M,N,Y,0,122500.0,Working,Higher education,Single / not married,House / apartment,0,0,1,Unknown,1,1,55.011635865845314,0,36.70362765229295,122500.0
5702556,F,N,Y,0,313500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2,1,50.35728952772074,0,4.347707049965777,156750.0
5407119,F,N,Y,0,95500.0,Working,Higher education,Married,House / apartment,0,0,0,Secretaries,2,1,37.210130047912386,0,7.195071868583162,47750.0
5960203,M,Y,Y,1,65500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,3,0,41.53319644079398,0,21.94387405886379,21833.333333333332
5925698,F,N,Y,0,244500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,1,37.440109514031484,0,11.597535934291582,122250.0
5986017,M,Y,N,0,212500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2,1,52.446269678302535,0,23.8466803559206,106250.0
5461524,F,Y,Y,0,149000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,1,0,Unknown,2,1,53.125256673511295,1,0.0,74500.0
5813668,F,Y,Y,1,121000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,3,1,27.0362765229295,1,0.0,40333.333333333336
5162197,M,Y,Y,0,225500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2,1,60.20260095824778,1,0.0,112750.0
5128365,M,Y,N,0,125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,0,60.76386036960986,0,1.2511978097193703,62500.0
5176678,M,Y,Y,0,248000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Laborers,2,1,51.110198494182065,0,8.498288843258042,124000.0
5081184,M,Y,Y,1,215000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,1,0,Unknown,2,0,24.654346338124572,1,0.0,107500.0
5166542,M,N,Y,1,257000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,Laborers,3,0,39.6331279945243,0,4.878850102669404,85666.66666666667
5375413,F,N,Y,0,333000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Managers,1,0,59.175906913073234,0,4.777549623545517,333000.0
5197737,M,N,Y,0,307000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Unknown,2,1,51.15126625598905,0,29.648186173853524,153500.0
5205025,M,Y,Y,0,127000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,1,29.727583846680357,0,9.949349760438055,63500.0
5010848,M,Y,Y,1,53000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,2,0,50.91033538672142,1,0.0,26500.0
5787072,M,N,Y,0,109000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,0,60.22724161533196,0,1.566050650239562,54500.0
5597501,M,N,Y,0,83000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,Drivers,2,0,65.64818617385353,0,24.479123887748116,41500.0
5842675,M,N,Y,1,252500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,2,1,40.09582477754962,0,22.06160164271047,126250.0
5148286,F,Y,Y,0,179000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,1,44.936344969199176,0,0.37782340862423,89500.0
5496025,F,N,Y,0,93500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,Managers,1,0,60.82956878850103,0,5.796030116358659,93500.0
5185174,F,Y,N,0,441000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Unknown,2,1,53.5523613963039,0,22.2258726899384,220500.0
5442622,F,N,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,Office apartment,0,0,0,Laborers,1,1,24.654346338124572,0,2.5708418891170433,162000.0
5802453,F,N,Y,1,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,3,0,51.04996577686516,0,2.433949349760438,63000.0
5102093,F,N,Y,0,73500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,0,48.31211498973306,0,29.585215605749486,36750.0
5133464,F,N,Y,0,107500.0,State servant,Secondary / secondary special,Separated,House / apartment,0,1,0,Unknown,1,1,42.54346338124572,0,3.6440793976728267,107500.0
5917329,M,Y,Y,0,84000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,2,1,52.681724845995895,0,10.012320328542094,42000.0
5289837,F,N,Y,0,210000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,Laborers,2,1,57.18275154004107,0,25.83983572895277,105000.0
5345038,M,Y,Y,0,138000.0,Working,Higher education,Civil marriage,House / apartment,0,0,0,Laborers,2,0,34.379192334017795,0,5.71937029431896,69000.0
5243023,F,N,Y,0,177500.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,Core staff,1,1,47.813826146475016,0,16.802190280629706,177500.0
5455730,F,Y,Y,0,130000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Managers,2,1,51.34017796030116,0,14.392881587953456,65000.0
5540628,F,Y,Y,2,73500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,Managers,3,0,38.822724161533195,0,15.939767282683095,24500.0
5895156,F,Y,Y,0,186000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2,1,47.006160164271044,0,5.776865160848733,93000.0
5530568,F,N,Y,0,60500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,1,42.978781656399725,0,2.245037645448323,30250.0
5823373,F,Y,N,0,135500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1,0,37.50581793292265,0,2.3709787816563996,135500.0
5925280,M,Y,Y,0,139500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2,1,64.92265571526352,0,19.901437371663246,69750.0
5867118,M,N,Y,1,96000.0,Working,Secondary / secondary special,Widow,House / apartment,0,1,0,Core staff,2,0,30.598220396988363,0,1.9822039698836413,48000.0
5817692,F,N,Y,0,117000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2,1,37.711156741957566,0,3.619438740588638,58500.0
5758163,M,N,Y,0,139000.0,Working,Secondary / secondary special,Widow,House / apartment,0,1,0,Unknown,1,0,23.080082135523615,0,0.7227926078028748,139000.0
5997088,M,Y,Y,1,272500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,3,1,23.800136892539356,0,5.716632443531828,90833.33333333333
5636345,F,N,N,0,77000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,0,26.05612594113621,0,6.8172484599589325,38500.0
5231262,F,Y,Y,0,153500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,Unknown,2,1,53.82067077344285,0,26.217659137577,76750.0
5484207,F,N,Y,2,131500.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Sales staff,4,1,56.28199863107461,0,22.976043805612594,32875.0
5231484,F,Y,Y,0,169000.0,Commercial associate,Higher education,Married,House / apartment,0,1,1,Laborers,2,1,33.04312114989733,0,6.965092402464066,84500.0
5129429,F,N,Y,0,67000.0,Pensioner,Secondary / secondary special,Married,Rented apartment,0,0,0,Unknown,2,0,34.27789185489391,1,0.0,33500.0
5114582,M,N,Y,0,201500.0,State servant,Higher education,Married,House / apartment,0,0,0,Laborers,2,1,42.639288158795345,0,22.06160164271047,100750.0
5689725,M,N,Y,0,198500.0,Working,Higher education,Married,House / apartment,0,1,0,High skill tech staff,2,1,32.53114305270363,0,10.203969883641342,99250.0
5375061,M,Y,N,1,216500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Drivers,3,1,44.80492813141684,0,2.9623545516769334,72166.66666666667
5618812,F,N,Y,0,159000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,39.24709103353867,0,18.33264887063655,79500.0
5726107,F,N,Y,0,88500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,0,53.69199178644764,0,2.0451745379876796,44250.0
5355910,F,Y,N,0,524000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2,1,27.132101300479125,1,0.0,262000.0
