CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Age,Is_Retired,Years_Employed,Income_Per_Member
M,N,Y,0,204500.0,Working,Higher education,Single / not married,House / apartment,0,1,0,Sales staff,1,43.32922655715264,0,2.409308692676249,204500.0
M,Y,N,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Waiters/barmen staff,2,38.94866529774127,0,11.331964407939767,31500.0
F,N,Y,0,182000.0,Student,Secondary / secondary special,Married,With parents,0,0,0,Laborers,2,44.955509924709105,0,9.325119780971937,91000.0
M,Y,N,0,69500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Sales staff,1,44.030116358658454,0,4.16974674880219,69500.0
F,N,Y,0,214000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2,57.35523613963039,0,0.2518822724161533,107000.0
M,N,Y,1,203500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,3,26.595482546201232,0,5.771389459274469,67833.33333333333
F,N,Y,0,466000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Cleaning staff,2,66.96509240246407,0,22.584531143052704,233000.0
M,N,N,0,76000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2,61.59069130732375,0,31.249828884325805,38000.0
F,N,N,0,183500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Core staff,1,37.76317590691308,0,19.5564681724846,183500.0
F,N,Y,2,87500.0,State servant,Higher education,Married,House / apartment,0,0,0,Laborers,4,42.195756331279945,0,14.264202600958248,21875.0
F,Y,Y,0,509500.0,Working,Higher education,Married,House / apartment,1,0,0,Sales staff,2,36.62696783025325,0,4.605065023956194,254750.0
M,N,Y,0,239000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,23.583846680355922,0,2.8281998631074607,119500.0
F,N,Y,4,116500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,6,45.3388090349076,0,2.833675564681725,19416.666666666668
M,Y,N,1,78000.0,Pensioner,Higher education,Married,With parents,0,0,0,Unknown,3,28.689938398357288,1,0.0,26000.0
M,N,Y,0,214500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,1,1,0,Core staff,2,33.16084873374401,0,14.625598904859686,107250.0
F,N,Y,0,217500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,2,59.572895277207394,0,38.091718001368925,108750.0
M,Y,Y,1,101500.0,Working,Higher education,Married,House / apartment,0,1,1,Managers,3,49.54688569472964,0,30.967830253251197,33833.333333333336
F,Y,N,0,168000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Sales staff,2,47.22518822724162,0,5.316906228610541,84000.0
F,Y,N,1,249000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,3,23.84120465434634,0,0.3805612594113621,83000.0
F,Y,Y,1,187500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,3,61.14989733059548,1,0.0,62500.0
M,N,Y,0,174500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2,35.43052703627652,0,3.058179329226557,87250.0
F,N,N,0,283500.0,State servant,Higher education,Married,House / apartment,0,0,0,Laborers,2,26.05886379192334,0,4.985626283367557,141750.0
M,N,N,0,78500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Unknown,2,47.389459274469544,0,9.316906228610542,39250.0
M,N,Y,0,212500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Drivers,2,59.78918548939083,0,31.904175222450377,106250.0
F,N,Y,0,238500.0,Working,Incomplete higher,Married,Municipal apartment,1,0,1,Sales staff,2,44.74469541409993,0,12.276522929500342,119250.0
F,N,Y,0,172500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,27.080082135523615,0,5.727583846680356,86250.0
F,Y,Y,1,134500.0,Pensioner,Higher education,Married,With parents,0,0,0,Laborers,3,49.77138945927447,0,11.274469541409994,44833.333333333336
F,N,Y,0,335500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1,62.42573579739904,0,40.714579055441476,335500.0
F,N,Y,2,105500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Accountants,4,60.511978097193705,0,4.643394934976044,26375.0
F,N,N,0,252000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,1,Core staff,2,67.55920602327173,0,21.07049965776865,126000.0
M,Y,Y,0,262000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,1,High skill tech staff,1,66.85284052019165,0,40.596851471594796,262000.0
F,Y,Y,2,454500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Drivers,3,46.92950034223135,0,15.953456536618754,151500.0
F,N,Y,0,182500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,0,Managers,1,34.54346338124572,0,11.449691991786448,182500.0
M,N,Y,0,84500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,54.026009582477755,0,25.17180013689254,42250.0
F,N,Y,0,163000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,Low-skill Laborers,2,40.59411362080767,0,19.110198494182068,81500.0
M,N,N,0,253500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Core staff,2,58.53798767967146,0,3.1457905544147846,126750.0
M,N,Y,2,125000.0,Working,Higher education,Widow,House / apartment,1,0,0,Drivers,3,46.20670773442848,0,3.6577686516084875,41666.666666666664
M,N,N,0,190500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,2,32.04106776180698,0,11.052703627652292,95250.0
F,N,N,0,204000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,57.99315537303217,0,14.428473648186174,102000.0
F,N,N,2,124500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4,22.17932922655715,0,1.9876796714579055,31125.0
F,Y,N,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2,36.19164955509925,0,12.566735112936344,60750.0
F,N,Y,0,422500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2,55.419575633128,0,10.365503080082135,211250.0
M,N,Y,0,128500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,52.43805612594114,0,7.665982203969883,64250.0
M,N,Y,0,299500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,0,Drivers,1,27.512662559890487,0,1.9000684462696784,299500.0
F,N,N,0,164500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2,45.74401095140315,0,26.094455852156056,82250.0
F,Y,Y,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2,21.683778234086244,1,0.0,69750.0
F,N,N,0,128000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,35.09924709103354,0,16.82135523613963,64000.0
F,N,N,2,377500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,3,42.4476386036961,0,9.574264202600958,125833.33333333333
M,N,N,0,72000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,1,Laborers,1,22.47501711156742,0,1.4976043805612593,72000.0
M,Y,N,0,131500.0,Pensioner,Secondary / secondary special,Single / not married,With parents,0,0,0,Unknown,1,49.6974674880219,1,0.0,131500.0
F,N,N,0,149500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Unknown,2,52.26557152635181,1,0.0,74750.0
F,Y,Y,0,80000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,40.114989733059545,1,0.0,40000.0
F,Y,Y,0,158500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,53.87542778918549,0,18.69678302532512,79250.0
F,N,N,0,74000.0,Pensioner,Secondary / secondary special,Single / not married,With parents,1,1,0,Sales staff,1,57.18822724161533,0,8.558521560574949,74000.0
M,N,Y,0,245000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Laborers,2,35.80287474332649,0,9.286789869952088,122500.0
F,Y,Y,0,149500.0,Working,Secondary / secondary special,Married,With parents,1,0,0,Unknown,2,45.73305954825462,0,9.760438056125942,74750.0
F,N,N,2,243500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Laborers,3,51.65229295003422,0,16.859685147159478,81166.66666666667
M,N,Y,2,218000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Unknown,3,48.76386036960986,0,12.128678986995208,72666.66666666667
F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,30.518822724161534,0,11.249828884325805,202500.0
M,Y,Y,0,237000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Laborers,2,63.181382614647504,0,18.190280629705683,118500.0
F,N,Y,0,95500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,47.898699520876114,0,25.51129363449692,47750.0
M,N,Y,0,209000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Core staff,2,54.46680355920602,0,5.4811772758384665,104500.0
M,Y,Y,0,104000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2,31.173169062286107,0,9.25119780971937,52000.0
M,N,Y,2,109500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,4,67.81930184804928,0,43.657768651608485,27375.0
M,N,Y,0,101500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Low-skill Laborers,2,47.66598220396988,0,16.366872005475702,50750.0
F,N,N,0,109500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,40.082135523613964,0,6.034223134839151,54750.0
F,N,Y,0,185500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2,35.044490075290895,1,0.0,92750.0
F,N,N,0,138500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,26.54072553045859,0,5.366187542778919,69250.0
F,N,Y,1,160000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3,56.81587953456537,0,20.739219712525667,53333.333333333336
F,N,N,0,254500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Core staff,1,27.318275154004105,0,5.281314168377824,254500.0
M,N,Y,0,467000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,54.60917180013689,0,7.02258726899384,233500.0
F,N,Y,2,158500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,4,39.775496235455165,0,10.937713894592745,39625.0
M,N,Y,0,381500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2,38.5160848733744,0,14.03148528405202,190750.0
F,N,Y,0,103000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2,62.75154004106776,0,12.580424366872005,51500.0
F,N,Y,1,107500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,63.65229295003422,0,40.09034907597536,35833.333333333336
F,N,N,0,89500.0,Pensioner,Higher education,Married,House / apartment,1,1,1,Unknown,2,47.81108829568789,1,0.0,44750.0
F,N,Y,0,181500.0,Working,Higher education,Single / not married,House / apartment,0,1,0,Laborers,1,29.661875427789184,0,5.973990417522245,181500.0
F,Y,N,1,196500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,2,33.659137577002056,0,4.555783709787817,98250.0
M,N,Y,0,79000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,49.4757015742642,0,5.021218343600274,39500.0
M,N,Y,0,90500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2,46.75154004106776,0,26.138261464750173,45250.0
F,Y,Y,1,231500.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Laborers,3,55.285420944558524,0,27.11567419575633,77166.66666666667
F,N,Y,0,220000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,1,Accountants,2,42.053388090349074,0,8.429842573579739,110000.0
M,N,N,0,99000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Unknown,1,21.29226557152635,0,0.7967145790554415,99000.0
F,N,Y,2,123000.0,Commercial associate,Secondary / secondary special,Married,Co-op apartment,0,1,1,Unknown,4,64.95003422313484,0,8.71731690622861,30750.0
M,N,N,2,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,4,27.797399041752225,0,0.5776865160848734,29250.0
F,N,N,0,320000.0,Working,Secondary / secondary special,Married,Rented apartment,1,1,0,Core staff,2,53.620807665982205,0,13.722108145106091,160000.0
F,N,Y,2,174000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,4,42.08350444900753,0,11.19233401779603,43500.0
F,Y,Y,0,284000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2,66.43394934976044,0,12.643394934976044,142000.0
F,Y,N,0,162500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,0,0,Managers,1,58.19301848049281,0,37.549623545516766,162500.0
F,Y,Y,0,217000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2,24.290212183436,0,1.1498973305954825,108500.0
F,N,N,1,160000.0,Working,Higher education,Married,House / apartment,1,1,0,Unknown,3,60.24093086926762,0,31.055441478439427,53333.333333333336
M,Y,Y,1,178500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,3,55.94250513347023,0,20.50924024640657,59500.0
F,N,Y,0,481500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,Unknown,2,64.22997946611909,1,0.0,240750.0
F,Y,N,0,136500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Managers,2,62.7460643394935,0,8.399726214921287,68250.0
M,Y,N,0,198500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2,47.88774811772758,0,20.34223134839151,99250.0
F,Y,N,0,214500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,41.25941136208077,0,11.720739219712526,107250.0
F,N,Y,2,82500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Laborers,4,57.26488706365503,0,21.864476386036962,20625.0
M,N,N,0,87500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,1,0,Managers,2,59.56194387405886,0,30.924024640657084,43750.0
F,N,N,0,246500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,50.55167693360712,0,7.906913073237509,123250.0
F,Y,Y,0,158000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,40.90075290896646,0,7.8056125941136205,79000.0
M,N,N,1,80000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Accountants,3,27.444216290212182,0,1.514031485284052,26666.666666666668
F,N,N,0,156500.0,Working,Higher education,Married,House / apartment,1,0,0,Laborers,2,47.709787816563995,0,9.456536618754278,78250.0
F,Y,N,2,115000.0,Working,Higher education,Married,House / apartment,1,0,0,Unknown,4,31.071868583162217,0,6.546201232032854,28750.0
M,Y,Y,0,288500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Laborers,1,48.714579055441476,0,9.79876796714579,288500.0
F,Y,Y,0,166500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Laborers,2,57.021218343600275,0,24.309377138945926,83250.0
M,N,Y,5,167500.0,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,7,34.34633812457221,0,0.7665982203969883,23928.571428571428
M,N,N,0,232500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,53.14442162902122,0,11.488021902806297,116250.0
F,Y,Y,0,256000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,57.05133470225873,1,0.0,128000.0
M,N,Y,1,211500.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,Accountants,3,34.43668720054757,0,1.2457221081451062,70500.0
M,N,Y,0,79500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Waiters/barmen staff,2,36.41067761806981,0,5.891854893908282,39750.0
F,N,Y,0,258000.0,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2,34.32169746748802,0,3.9863107460643397,129000.0
F,N,Y,3,109000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,5,55.096509240246405,0,30.12183436002738,21800.0
F,N,Y,3,97000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,4,65.22929500342231,0,43.47707049965777,24250.0
F,N,N,1,79500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,1,Drivers,3,62.06707734428473,0,12.563997262149213,26500.0
F,N,Y,0,197000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Laborers,2,26.05886379192334,0,0.5639972621492129,98500.0
F,Y,N,1,167000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,57.47022587268994,0,23.529089664613277,55666.666666666664
F,N,N,1,310000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,3,36.43805612594114,0,9.371663244353183,103333.33333333333
F,N,Y,0,128500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Realty agents,2,48.41615331964408,0,2.105407255304586,64250.0
F,Y,Y,1,98000.0,Working,Higher education,Married,House / apartment,1,0,0,Core staff,3,52.54757015742642,0,8.68993839835729,32666.666666666668
F,N,N,0,61500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2,52.86242299794661,0,30.51334702258727,30750.0
F,Y,Y,1,85500.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,1,Core staff,3,40.34496919917864,0,12.676249144421629,28500.0
M,N,Y,0,79000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,21.111567419575632,0,3.0198494182067077,39500.0
F,N,Y,1,258000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,1,Managers,3,55.24161533196441,0,32.889801505817935,86000.0
F,N,Y,1,84000.0,State servant,Higher education,Married,House / apartment,0,0,0,Unknown,3,60.59411362080767,0,32.799452429842574,28000.0
M,Y,N,1,73500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,37.71663244353183,0,14.817248459958932,24500.0
F,N,Y,1,253000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,3,46.85010266940452,0,3.460643394934976,84333.33333333333
F,N,N,0,169500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2,22.937713894592743,0,0.8624229979466119,84750.0
F,N,Y,0,93000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Unknown,2,47.29911019849418,0,5.8288843258042435,46500.0
M,N,Y,2,128500.0,Working,Incomplete higher,Single / not married,House / apartment,0,1,0,IT staff,3,31.110198494182068,0,2.855578370978782,42833.333333333336
F,N,Y,2,91500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4,49.21834360027378,0,16.758384668035593,22875.0
F,N,N,1,241500.0,Working,Higher education,Single / not married,Rented apartment,1,0,0,Core staff,2,63.7864476386037,0,42.95687885010267,120750.0
M,N,N,2,203000.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,4,65.79876796714579,0,29.911019849418206,50750.0
F,Y,Y,0,67000.0,Working,Higher education,Civil marriage,House / apartment,0,1,1,Laborers,2,58.84462696783025,0,33.00479123887748,33500.0
M,N,Y,0,142500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2,35.73442847364819,1,0.0,71250.0
M,N,Y,1,101000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Drivers,3,54.78165639972622,0,22.38466803559206,33666.666666666664
F,N,Y,0,117000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Sales staff,2,37.70294318959617,0,18.666666666666668,58500.0
M,N,Y,0,137000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Secretaries,2,64.05475701574264,0,2.6036960985626285,68500.0
F,N,N,3,178000.0,Working,Secondary / secondary special,Widow,Rented apartment,0,0,0,Laborers,4,36.26009582477755,0,11.578370978781656,44500.0
F,Y,Y,0,154500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2,46.51334702258727,0,10.652977412731007,77250.0
M,Y,Y,5,96000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,7,37.138945927446954,0,15.148528405201917,13714.285714285714
F,Y,N,0,115500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,55.61396303901437,0,8.941820670773442,57750.0
M,N,Y,0,179000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2,30.647501711156742,0,6.91854893908282,89500.0
F,Y,Y,1,94000.0,Pensioner,Higher education,Civil marriage,House / apartment,0,1,0,Unknown,3,42.8062970568104,1,0.0,31333.333333333332
F,N,Y,0,201000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Managers,2,59.46338124572211,0,29.65639972621492,100500.0
M,N,N,1,130000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Cooking staff,3,49.24845995893224,0,1.054072553045859,43333.333333333336
M,Y,Y,2,123500.0,Working,Secondary / secondary special,Married,With parents,0,1,0,Unknown,4,54.625598904859686,0,32.172484599589325,30875.0
M,Y,Y,0,235000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2,62.46406570841889,0,11.613963039014374,117500.0
F,N,N,2,170500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,4,64.18069815195072,0,28.706365503080082,42625.0
F,N,Y,0,148500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Laborers,2,33.804243668720055,0,15.030800821355236,74250.0
F,N,Y,0,52500.0,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,2,49.93018480492813,0,13.806981519507186,26250.0
M,Y,N,3,219000.0,Working,Higher education,Married,House / apartment,0,1,0,Core staff,5,58.620123203285424,0,11.734428473648187,43800.0
M,N,N,3,136500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,5,47.969883641341546,1,0.0,27300.0
M,N,Y,0,230000.0,Working,Higher education,Married,House / apartment,0,1,0,Core staff,2,47.403148528405204,0,7.444216290212183,115000.0
F,N,N,0,84000.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,Core staff,1,55.53730321697468,0,30.83915126625599,84000.0
F,N,N,1,361500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,63.58658453114305,0,19.45516769336071,120500.0
M,Y,N,2,253500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,4,61.880903490759756,0,43.775496235455165,63375.0
F,N,N,1,91000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,3,40.88158795345654,1,0.0,30333.333333333332
F,N,Y,1,455000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Drivers,3,50.9678302532512,0,29.51403148528405,151666.66666666666
F,N,Y,0,78000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,34.85010266940452,0,11.375770020533881,39000.0
M,N,Y,0,156500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2,40.51745379876797,0,18.3709787816564,78250.0
F,N,N,0,115000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2,44.63244353182751,0,6.236824093086927,57500.0
F,N,Y,2,270500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4,64.65708418891171,0,30.392881587953458,67625.0
M,N,Y,0,74000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,58.15195071868583,0,3.351129363449692,37000.0
F,N,Y,0,196500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,1,0,0,Sales staff,2,65.7659137577002,0,44.969199178644764,98250.0
M,N,Y,1,271000.0,Commercial associate,Higher education,Married,With parents,1,0,0,Laborers,3,48.26283367556468,0,2.431211498973306,90333.33333333333
F,Y,Y,0,174000.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,Unknown,1,56.851471594798085,0,15.734428473648187,174000.0
F,Y,Y,1,89500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Sales staff,2,58.91854893908282,0,14.573579739904176,44750.0
F,N,N,1,314500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,3,47.22518822724162,0,19.471594798083505,104833.33333333333
M,N,Y,1,290000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3,35.73716632443532,0,2.817248459958932,96666.66666666667
M,Y,Y,0,155500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,27.20328542094456,0,8.24914442162902,77750.0
F,N,Y,0,223000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,42.5845311430527,0,12.788501026694044,111500.0
M,Y,Y,1,131500.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,3,41.582477754962355,0,14.655715263518138,43833.333333333336
F,Y,Y,0,60000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2,56.284736481861735,0,27.45242984257358,30000.0
M,N,N,1,334000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Unknown,3,65.17453798767967,0,38.521560574948666,111333.33333333333
F,N,Y,0,195000.0,Commercial associate,Higher education,Widow,House / apartment,0,0,0,Unknown,1,27.058179329226558,0,7.455167693360712,195000.0
M,Y,Y,1,389000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,1,Unknown,2,60.435318275154,0,6.286105407255304,194500.0
F,N,N,0,216500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,2,46.39835728952772,0,5.27583846680356,108250.0
M,N,N,0,93000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2,64.2819986310746,0,18.494182067077343,46500.0
F,N,Y,0,57000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2,37.949349760438054,0,15.772758384668036,28500.0
F,N,N,0,104500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,1,Sales staff,2,35.83025325119781,0,6.297056810403833,52250.0
F,N,Y,4,107000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,5,45.1088295687885,1,0.0,21400.0
F,Y,N,0,126500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,26.168377823408623,0,7.906913073237509,63250.0
F,N,Y,1,271000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Sales staff,3,33.14715947980835,0,4.82135523613963,90333.33333333333
M,N,Y,1,112000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,3,32.20807665982204,0,9.27583846680356,37333.333333333336
F,Y,N,0,241500.0,Working,Higher education,Married,House / apartment,1,0,0,Drivers,2,55.290896646132786,0,35.97262149212868,120750.0
F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Laborers,2,40.643394934976044,0,9.672826830937714,49500.0
M,N,Y,0,175500.0,Working,Academic degree,Separated,House / apartment,0,0,0,Unknown,1,60.427104722792606,0,35.559206023271734,175500.0
F,N,Y,1,387000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Unknown,2,65.42094455852155,0,14.683093771389458,193500.0
