ID,MONTHS_BALANCE,STATUS
5570575,0,C
5901398,-7,C
5901398,-6,C
5901398,-5,X
5901398,-4,C
5901398,-3,C
5901398,-2,0
5901398,-1,0
5901398,0,0
5285012,-47,X
5285012,-46,X
5285012,-45,X
5285012,-44,X
5285012,-43,X
5285012,-42,C
5285012,-41,C
5285012,-40,C
5285012,-39,C
5285012,-38,C
5285012,-37,C
5285012,-36,C
5285012,-35,C
5285012,-34,X
5285012,-33,C
5285012,-32,C
5285012,-31,C
5285012,-30,C
5285012,-29,X
5285012,-28,X
5285012,-27,0
5285012,-26,C
5285012,-25,C
5285012,-24,X
5285012,-23,C
5285012,-22,0
5285012,-21,C
5285012,-20,C
5285012,-19,C
5285012,-18,C
5285012,-17,C
5285012,-16,0
5285012,-15,C
5285012,-14,C
5285012,-13,0
5285012,-12,C
5285012,-11,C
5285012,-10,X
5285012,-9,0
5285012,-8,0
5285012,-7,X
5285012,-6,C
5285012,-5,C
5285012,-4,C
5285012,-3,C
5285012,-2,C
5285012,-1,C
5285012,0,C
5245201,-49,C
5245201,-48,C
5245201,-47,C
5245201,-46,C
5245201,-45,0
5245201,-44,X
5245201,-43,X
5245201,-42,C
5245201,-41,C
5245201,-40,C
5245201,-39,C
5245201,-38,0
5245201,-37,C
5245201,-36,0
5245201,-35,C
5245201,-34,C
5245201,-33,X
5245201,-32,0
5245201,-31,C
5245201,-30,X
5245201,-29,C
5245201,-28,C
5245201,-27,C
5245201,-26,C
5245201,-25,C
5245201,-24,X
5245201,-23,0
5245201,-22,X
5245201,-21,X
5245201,-20,C
5245201,-19,C
5245201,-18,C
5245201,-17,C
5245201,-16,0
5245201,-15,C
5245201,-14,X
5245201,-13,X
5245201,-12,C
5245201,-11,X
5245201,-10,C
5245201,-9,C
5245201,-8,X
5245201,-7,C
5245201,-6,C
5245201,-5,X
5245201,-4,X
5245201,-3,C
5245201,-2,C
5245201,-1,X
5245201,0,X
5885300,-32,C
5885300,-31,X
5885300,-30,X
5885300,-29,C
5885300,-28,X
5885300,-27,0
5885300,-26,0
5885300,-25,C
5885300,-24,C
5885300,-23,C
5885300,-22,C
5885300,-21,C
5885300,-20,0
5885300,-19,C
5885300,-18,C
5885300,-17,C
5885300,-16,X
5885300,-15,C
5885300,-14,X
5885300,-13,C
5885300,-12,C
5885300,-11,X
5885300,-10,C
5885300,-9,C
5885300,-8,C
5885300,-7,X
5885300,-6,C
5885300,-5,C
5885300,-4,C
5885300,-3,C
5885300,-2,0
5885300,-1,C
5885300,0,C
5623504,-6,X
5623504,-5,0
5623504,-4,C
5623504,-3,0
5623504,-2,4
5623504,-1,X
5623504,0,0
5748657,-42,C
5748657,-41,C
5748657,-40,X
5748657,-39,X
5748657,-38,C
5748657,-37,C
5748657,-36,0
5748657,-35,C
5748657,-34,X
5748657,-33,X
5748657,-32,C
5748657,-31,C
5748657,-30,C
5748657,-29,X
5748657,-28,C
5748657,-27,X
5748657,-26,X
5748657,-25,C
5748657,-24,X
5748657,-23,C
5748657,-22,C
5748657,-21,C
5748657,-20,C
5748657,-19,X
5748657,-18,C
5748657,-17,C
5748657,-16,C
5748657,-15,X
5748657,-14,C
5748657,-13,C
5748657,-12,X
5748657,-11,X
5748657,-10,C
5748657,-9,0
5748657,-8,0
5748657,-7,C
5748657,-6,C
5748657,-5,C
5748657,-4,C
5748657,-3,C
5748657,-2,C
5748657,-1,C
5748657,0,X
5670048,-11,C
5670048,-10,0
5670048,-9,C
5670048,-8,C
5670048,-7,0
5670048,-6,C
5670048,-5,C
5670048,-4,C
5670048,-3,C
5670048,-2,C
5670048,-1,0
5670048,0,C
5328238,-14,C
5328238,-13,0
5328238,-12,C
5328238,-11,C
5328238,-10,X
5328238,-9,C
5328238,-8,1
5328238,-7,3
5328238,-6,0
5328238,-5,0
5328238,-4,C
5328238,-3,C
5328238,-2,C
5328238,-1,C
5328238,0,C
5682806,-21,C
5682806,-20,C
5682806,-19,C
5682806,-18,C
5682806,-17,C
5682806,-16,0
5682806,-15,C
5682806,-14,C
5682806,-13,C
5682806,-12,C
5682806,-11,X
5682806,-10,C
5682806,-9,0
5682806,-8,X
5682806,-7,C
5682806,-6,0
5682806,-5,C
5682806,-4,0
5682806,-3,0
5682806,-2,C
5682806,-1,0
5682806,0,C
5497777,-37,C
5497777,-36,0
5497777,-35,C
5497777,-34,C
5497777,-33,C
5497777,-32,C
5497777,-31,C
5497777,-30,C
5497777,-29,C
5497777,-28,C
5497777,-27,C
5497777,-26,C
5497777,-25,X
5497777,-24,X
5497777,-23,C
5497777,-22,C
5497777,-21,0
5497777,-20,0
5497777,-19,X
5497777,-18,C
5497777,-17,X
5497777,-16,C
5497777,-15,C
5497777,-14,X
5497777,-13,C
5497777,-12,0
5497777,-11,X
5497777,-10,X
5497777,-9,C
5497777,-8,C
5497777,-7,X
5497777,-6,0
5497777,-5,0
5497777,-4,C
5497777,-3,X
5497777,-2,X
5497777,-1,0
5497777,0,X
5601229,-34,C
5601229,-33,C
5601229,-32,X
5601229,-31,C
5601229,-30,C
5601229,-29,C
5601229,-28,C
5601229,-27,C
5601229,-26,C
5601229,-25,C
5601229,-24,0
5601229,-23,C
5601229,-22,C
5601229,-21,C
5601229,-20,X
5601229,-19,0
5601229,-18,0
5601229,-17,0
5601229,-16,C
5601229,-15,X
5601229,-14,C
5601229,-13,C
5601229,-12,0
5601229,-11,C
5601229,-10,X
5601229,-9,C
5601229,-8,0
5601229,-7,C
5601229,-6,C
5601229,-5,0
5601229,-4,C
5601229,-3,0
5601229,-2,C
5601229,-1,C
5601229,0,C
5529244,-47,0
5529244,-46,C
5529244,-45,0
5529244,-44,0
5529244,-43,C
5529244,-42,C
5529244,-41,C
5529244,-40,X
5529244,-39,C
5529244,-38,C
5529244,-37,C
5529244,-36,0
5529244,-35,X
5529244,-34,X
5529244,-33,X
5529244,-32,X
5529244,-31,X
5529244,-30,0
5529244,-29,C
5529244,-28,0
5529244,-27,C
5529244,-26,X
5529244,-25,X
5529244,-24,C
5529244,-23,X
5529244,-22,C
5529244,-21,X
5529244,-20,C
5529244,-19,0
5529244,-18,C
5529244,-17,C
5529244,-16,C
5529244,-15,X
5529244,-14,C
5529244,-13,X
5529244,-12,C
5529244,-11,X
5529244,-10,C
5529244,-9,C
5529244,-8,C
5529244,-7,X
5529244,-6,C
5529244,-5,C
5529244,-4,0
5529244,-3,X
5529244,-2,C
5529244,-1,C
5529244,0,C
5226228,-48,C
5226228,-47,C
5226228,-46,C
5226228,-45,0
5226228,-44,C
5226228,-43,0
5226228,-42,C
5226228,-41,X
5226228,-40,C
5226228,-39,X
5226228,-38,C
5226228,-37,X
5226228,-36,C
5226228,-35,0
5226228,-34,C
5226228,-33,C
5226228,-32,X
5226228,-31,0
5226228,-30,X
5226228,-29,0
5226228,-28,C
5226228,-27,X
5226228,-26,X
5226228,-25,C
5226228,-24,0
5226228,-23,C
5226228,-22,C
5226228,-21,C
5226228,-20,X
5226228,-19,C
5226228,-18,X
5226228,-17,C
5226228,-16,C
5226228,-15,C
5226228,-14,0
5226228,-13,C
5226228,-12,C
5226228,-11,C
5226228,-10,C
5226228,-9,X
5226228,-8,C
5226228,-7,0
5226228,-6,X
5226228,-5,X
5226228,-4,0
5226228,-3,X
5226228,-2,C
5226228,-1,C
5226228,0,X
5986914,-14,3
5986914,-13,0
5986914,-12,4
5986914,-11,0
5986914,-10,2
5986914,-9,0
5986914,-8,C
5986914,-7,C
5986914,-6,1
5986914,-5,C
5986914,-4,X
5986914,-3,1
5986914,-2,0
5986914,-1,X
5986914,0,X
5516201,-8,0
5516201,-7,3
5516201,-6,2
5516201,-5,X
5516201,-4,C
5516201,-3,X
5516201,-2,0
5516201,-1,C
5516201,0,2
5610574,-26,C
5610574,-25,C
5610574,-24,0
5610574,-23,C
5610574,-22,0
5610574,-21,C
5610574,-20,C
5610574,-19,C
5610574,-18,0
5610574,-17,0
5610574,-16,C
5610574,-15,C
5610574,-14,C
5610574,-13,0
5610574,-12,X
5610574,-11,C
5610574,-10,C
5610574,-9,C
5610574,-8,C
5610574,-7,C
5610574,-6,0
5610574,-5,C
5610574,-4,X
5610574,-3,X
5610574,-2,C
5610574,-1,C
5610574,0,0
5423185,-16,C
5423185,-15,3
5423185,-14,C
5423185,-13,C
5423185,-12,C
5423185,-11,3
5423185,-10,0
5423185,-9,C
5423185,-8,X
5423185,-7,C
5423185,-6,C
5423185,-5,C
5423185,-4,1
5423185,-3,C
5423185,-2,C
5423185,-1,C
5423185,0,0
5058008,-36,0
5058008,-35,C
5058008,-34,4
5058008,-33,X
5058008,-32,0
5058008,-31,0
5058008,-30,C
5058008,-29,C
5058008,-28,C
5058008,-27,X
5058008,-26,X
5058008,-25,C
5058008,-24,0
5058008,-23,X
5058008,-22,C
5058008,-21,X
5058008,-20,X
5058008,-19,C
5058008,-18,1
5058008,-17,C
5058008,-16,0
5058008,-15,C
5058008,-14,C
5058008,-13,0
5058008,-12,1
5058008,-11,X
5058008,-10,X
5058008,-9,0
5058008,-8,C
5058008,-7,2
5058008,-6,C
5058008,-5,0
5058008,-4,C
5058008,-3,C
5058008,-2,4
5058008,-1,0
5058008,0,0
5897967,-53,X
5897967,-52,C
5897967,-51,0
5897967,-50,C
5897967,-49,X
5897967,-48,C
5897967,-47,0
5897967,-46,0
5897967,-45,0
5897967,-44,C
5897967,-43,C
5897967,-42,C
5897967,-41,C
5897967,-40,C
5897967,-39,0
5897967,-38,C
5897967,-37,0
5897967,-36,0
5897967,-35,0
5897967,-34,X
5897967,-33,X
5897967,-32,C
5897967,-31,X
5897967,-30,C
5897967,-29,0
5897967,-28,C
5897967,-27,1
5897967,-26,X
5897967,-25,C
5897967,-24,X
5897967,-23,C
5897967,-22,C
5897967,-21,C
5897967,-20,X
5897967,-19,0
5897967,-18,0
5897967,-17,X
5897967,-16,0
5897967,-15,0
5897967,-14,X
5897967,-13,C
5897967,-12,X
5897967,-11,1
5897967,-10,C
5897967,-9,0
5897967,-8,0
5897967,-7,X
5897967,-6,C
5897967,-5,C
5897967,-4,0
5897967,-3,C
5897967,-2,0
5897967,-1,1
5897967,0,4
5636690,-11,C
5636690,-10,C
5636690,-9,X
5636690,-8,C
5636690,-7,0
5636690,-6,C
5636690,-5,C
5636690,-4,X
5636690,-3,C
5636690,-2,C
5636690,-1,C
5636690,0,C
5079202,-42,C
5079202,-41,2
5079202,-40,C
5079202,-39,C
5079202,-38,0
5079202,-37,C
5079202,-36,0
5079202,-35,C
5079202,-34,X
5079202,-33,1
5079202,-32,X
5079202,-31,X
5079202,-30,C
5079202,-29,1
5079202,-28,C
5079202,-27,C
5079202,-26,C
5079202,-25,C
5079202,-24,0
5079202,-23,C
5079202,-22,0
5079202,-21,X
5079202,-20,C
5079202,-19,0
5079202,-18,X
5079202,-17,C
5079202,-16,0
5079202,-15,X
5079202,-14,C
5079202,-13,0
5079202,-12,0
5079202,-11,0
5079202,-10,0
5079202,-9,C
5079202,-8,X
5079202,-7,0
5079202,-6,X
5079202,-5,0
5079202,-4,X
5079202,-3,0
5079202,-2,0
5079202,-1,0
5079202,0,0
5766791,-16,0
5766791,-15,C
5766791,-14,C
5766791,-13,0
5766791,-12,1
5766791,-11,X
5766791,-10,C
5766791,-9,C
5766791,-8,0
5766791,-7,0
5766791,-6,0
5766791,-5,0
5766791,-4,X
5766791,-3,C
5766791,-2,X
5766791,-1,2
5766791,0,0
5286347,-47,X
5286347,-46,X
5286347,-45,X
5286347,-44,X
5286347,-43,X
5286347,-42,0
5286347,-41,X
5286347,-40,X
5286347,-39,C
5286347,-38,C
5286347,-37,C
5286347,-36,C
5286347,-35,0
5286347,-34,C
5286347,-33,C
5286347,-32,0
5286347,-31,C
5286347,-30,X
5286347,-29,X
5286347,-28,0
5286347,-27,X
5286347,-26,C
5286347,-25,C
5286347,-24,X
5286347,-23,X
5286347,-22,C
5286347,-21,0
5286347,-20,C
5286347,-19,X
5286347,-18,C
5286347,-17,C
5286347,-16,C
5286347,-15,X
5286347,-14,X
5286347,-13,C
5286347,-12,C
5286347,-11,C
5286347,-10,C
5286347,-9,C
5286347,-8,C
5286347,-7,C
5286347,-6,C
5286347,-5,C
5286347,-4,C
5286347,-3,C
5286347,-2,0
5286347,-1,C
5286347,0,C
5751444,-57,C
5751444,-56,C
5751444,-55,C
5751444,-54,0
5751444,-53,C
5751444,-52,1
5751444,-51,2
5751444,-50,0
5751444,-49,X
5751444,-48,0
5751444,-47,X
5751444,-46,0
5751444,-45,C
5751444,-44,C
5751444,-43,X
5751444,-42,X
5751444,-41,0
5751444,-40,C
5751444,-39,C
5751444,-38,1
5751444,-37,C
5751444,-36,0
5751444,-35,0
5751444,-34,0
5751444,-33,0
5751444,-32,1
5751444,-31,C
5751444,-30,0
5751444,-29,C
5751444,-28,X
5751444,-27,X
5751444,-26,C
5751444,-25,X
5751444,-24,C
5751444,-23,0
5751444,-22,C
5751444,-21,0
5751444,-20,X
5751444,-19,0
5751444,-18,0
5751444,-17,C
5751444,-16,0
5751444,-15,0
5751444,-14,0
5751444,-13,C
5751444,-12,C
5751444,-11,C
5751444,-10,C
5751444,-9,C
5751444,-8,C
5751444,-7,0
5751444,-6,X
5751444,-5,0
5751444,-4,0
5751444,-3,0
5751444,-2,0
5751444,-1,C
5751444,0,0
5181265,-56,X
5181265,-55,0
5181265,-54,C
5181265,-53,0
5181265,-52,C
5181265,-51,0
5181265,-50,2
5181265,-49,0
5181265,-48,C
5181265,-47,C
5181265,-46,C
5181265,-45,0
5181265,-44,X
5181265,-43,C
5181265,-42,0
5181265,-41,C
5181265,-40,0
5181265,-39,0
5181265,-38,0
5181265,-37,C
5181265,-36,C
5181265,-35,C
5181265,-34,C
5181265,-33,C
5181265,-32,C
5181265,-31,X
5181265,-30,C
5181265,-29,X
5181265,-28,X
5181265,-27,C
5181265,-26,C
5181265,-25,X
5181265,-24,X
5181265,-23,X
5181265,-22,0
5181265,-21,X
5181265,-20,C
5181265,-19,C
5181265,-18,X
5181265,-17,C
5181265,-16,0
5181265,-15,C
5181265,-14,0
5181265,-13,X
5181265,-12,C
5181265,-11,C
5181265,-10,C
5181265,-9,C
5181265,-8,C
5181265,-7,0
5181265,-6,0
5181265,-5,X
5181265,-4,C
5181265,-3,0
5181265,-2,C
5181265,-1,C
5181265,0,X
5947163,-39,C
5947163,-38,0
5947163,-37,X
5947163,-36,C
5947163,-35,C
5947163,-34,0
5947163,-33,0
5947163,-32,0
5947163,-31,0
5947163,-30,1
5947163,-29,0
5947163,-28,C
5947163,-27,X
5947163,-26,0
5947163,-25,0
5947163,-24,C
5947163,-23,0
5947163,-22,0
5947163,-21,C
5947163,-20,X
5947163,-19,0
5947163,-18,0
5947163,-17,C
5947163,-16,1
5947163,-15,3
5947163,-14,C
5947163,-13,C
5947163,-12,C
5947163,-11,0
5947163,-10,0
5947163,-9,0
5947163,-8,0
5947163,-7,0
5947163,-6,1
5947163,-5,0
5947163,-4,0
5947163,-3,2
5947163,-2,0
5947163,-1,1
5947163,0,C
5997961,-33,0
5997961,-32,C
5997961,-31,0
5997961,-30,0
5997961,-29,C
5997961,-28,C
5997961,-27,0
5997961,-26,X
5997961,-25,C
5997961,-24,C
5997961,-23,C
5997961,-22,X
5997961,-21,X
5997961,-20,C
5997961,-19,0
5997961,-18,C
5997961,-17,X
5997961,-16,C
5997961,-15,X
5997961,-14,C
5997961,-13,C
5997961,-12,X
5997961,-11,C
5997961,-10,C
5997961,-9,C
5997961,-8,C
5997961,-7,C
5997961,-6,X
5997961,-5,0
5997961,-4,X
5997961,-3,C
5997961,-2,C
5997961,-1,C
5997961,0,C
5625415,-19,X
5625415,-18,0
5625415,-17,X
5625415,-16,C
5625415,-15,C
5625415,-14,C
5625415,-13,X
5625415,-12,X
5625415,-11,1
5625415,-10,0
5625415,-9,X
5625415,-8,0
5625415,-7,C
5625415,-6,0
5625415,-5,C
5625415,-4,0
5625415,-3,C
5625415,-2,C
5625415,-1,1
5625415,0,1
5711721,-8,0
5711721,-7,C
5711721,-6,C
5711721,-5,0
5711721,-4,0
5711721,-3,0
5711721,-2,0
5711721,-1,2
5711721,0,C
5574698,-59,2
5574698,-58,X
5574698,-57,X
5574698,-56,0
5574698,-55,3
5574698,-54,0
5574698,-53,C
5574698,-52,X
5574698,-51,X
5574698,-50,C
5574698,-49,X
5574698,-48,X
5574698,-47,C
5574698,-46,X
5574698,-45,C
5574698,-44,X
5574698,-43,C
5574698,-42,0
5574698,-41,0
5574698,-40,0
5574698,-39,0
5574698,-38,C
5574698,-37,C
5574698,-36,C
5574698,-35,0
5574698,-34,2
5574698,-33,C
5574698,-32,C
5574698,-31,X
5574698,-30,X
5574698,-29,C
5574698,-28,X
5574698,-27,0
5574698,-26,1
5574698,-25,0
5574698,-24,X
5574698,-23,X
5574698,-22,C
5574698,-21,C
5574698,-20,X
5574698,-19,0
5574698,-18,C
5574698,-17,X
5574698,-16,C
5574698,-15,X
5574698,-14,X
5574698,-13,0
5574698,-12,X
5574698,-11,0
5574698,-10,C
5574698,-9,C
5574698,-8,0
5574698,-7,2
5574698,-6,C
5574698,-5,0
5574698,-4,X
5574698,-3,0
5574698,-2,C
5574698,-1,C
5574698,0,1
5076353,-51,X
5076353,-50,C
5076353,-49,C
5076353,-48,C
5076353,-47,1
5076353,-46,0
5076353,-45,1
5076353,-44,1
5076353,-43,X
5076353,-42,1
5076353,-41,C
5076353,-40,0
5076353,-39,X
5076353,-38,X
5076353,-37,0
5076353,-36,C
5076353,-35,0
5076353,-34,1
5076353,-33,X
5076353,-32,0
5076353,-31,C
5076353,-30,C
5076353,-29,C
5076353,-28,C
5076353,-27,C
5076353,-26,C
5076353,-25,C
5076353,-24,C
5076353,-23,C
5076353,-22,C
5076353,-21,X
5076353,-20,0
5076353,-19,C
5076353,-18,X
5076353,-17,0
5076353,-16,C
5076353,-15,X
5076353,-14,X
5076353,-13,C
5076353,-12,C
5076353,-11,C
5076353,-10,C
5076353,-9,0
5076353,-8,X
5076353,-7,C
5076353,-6,X
5076353,-5,C
5076353,-4,X
5076353,-3,X
5076353,-2,X
5076353,-1,X
5076353,0,C
5229245,-46,C
5229245,-45,X
5229245,-44,C
5229245,-43,C
5229245,-42,0
5229245,-41,0
5229245,-40,C
5229245,-39,0
5229245,-38,C
5229245,-37,C
5229245,-36,X
5229245,-35,0
5229245,-34,0
5229245,-33,0
5229245,-32,C
5229245,-31,X
5229245,-30,C
5229245,-29,X
5229245,-28,C
5229245,-27,0
5229245,-26,0
5229245,-25,0
5229245,-24,C
5229245,-23,C
5229245,-22,C
5229245,-21,C
5229245,-20,0
5229245,-19,C
5229245,-18,C
5229245,-17,C
5229245,-16,C
5229245,-15,0
5229245,-14,X
5229245,-13,C
5229245,-12,X
5229245,-11,0
5229245,-10,0
5229245,-9,C
5229245,-8,0
5229245,-7,0
5229245,-6,0
5229245,-5,C
5229245,-4,0
5229245,-3,X
5229245,-2,C
5229245,-1,C
5229245,0,0
5770332,-30,C
5770332,-29,C
5770332,-28,X
5770332,-27,C
5770332,-26,0
5770332,-25,X
5770332,-24,X
5770332,-23,1
5770332,-22,X
5770332,-21,C
5770332,-20,1
5770332,-19,2
5770332,-18,C
5770332,-17,C
5770332,-16,2
5770332,-15,3
5770332,-14,0
5770332,-13,1
5770332,-12,X
5770332,-11,X
5770332,-10,X
5770332,-9,5
5770332,-8,0
5770332,-7,0
5770332,-6,X
5770332,-5,X
5770332,-4,C
5770332,-3,0
5770332,-2,C
5770332,-1,C
5770332,0,C
5431477,-42,0
5431477,-41,0
5431477,-40,X
5431477,-39,X
5431477,-38,X
5431477,-37,C
5431477,-36,C
5431477,-35,C
5431477,-34,C
5431477,-33,C
5431477,-32,X
5431477,-31,X
5431477,-30,C
5431477,-29,C
5431477,-28,C
5431477,-27,0
5431477,-26,C
5431477,-25,0
5431477,-24,C
5431477,-23,X
5431477,-22,C
5431477,-21,X
5431477,-20,C
5431477,-19,X
5431477,-18,C
5431477,-17,C
5431477,-16,C
5431477,-15,C
5431477,-14,C
5431477,-13,0
5431477,-12,C
5431477,-11,X
5431477,-10,C
5431477,-9,C
5431477,-8,C
5431477,-7,0
5431477,-6,X
5431477,-5,C
5431477,-4,C
5431477,-3,C
5431477,-2,C
5431477,-1,C
5431477,0,C
5590269,-44,C
5590269,-43,C
5590269,-42,C
5590269,-41,C
5590269,-40,0
5590269,-39,C
5590269,-38,1
5590269,-37,X
5590269,-36,C
5590269,-35,C
5590269,-34,0
5590269,-33,C
5590269,-32,X
5590269,-31,C
5590269,-30,C
5590269,-29,C
5590269,-28,0
5590269,-27,C
5590269,-26,X
5590269,-25,C
5590269,-24,0
5590269,-23,X
5590269,-22,X
5590269,-21,X
5590269,-20,0
5590269,-19,C
5590269,-18,X
5590269,-17,0
5590269,-16,X
5590269,-15,C
5590269,-14,C
5590269,-13,X
5590269,-12,X
5590269,-11,0
5590269,-10,1
5590269,-9,C
5590269,-8,X
5590269,-7,X
5590269,-6,0
5590269,-5,X
5590269,-4,C
5590269,-3,C
5590269,-2,1
5590269,-1,X
5590269,0,C
5757395,-47,C
5757395,-46,0
5757395,-45,C
5757395,-44,2
5757395,-43,5
5757395,-42,C
5757395,-41,0
5757395,-40,C
5757395,-39,C
5757395,-38,C
5757395,-37,1
5757395,-36,0
5757395,-35,0
5757395,-34,2
5757395,-33,X
5757395,-32,C
5757395,-31,C
5757395,-30,0
5757395,-29,0
5757395,-28,C
5757395,-27,X
5757395,-26,1
5757395,-25,0
5757395,-24,1
5757395,-23,3
5757395,-22,0
5757395,-21,3
5757395,-20,X
5757395,-19,1
5757395,-18,C
5757395,-17,C
5757395,-16,1
5757395,-15,X
5757395,-14,X
5757395,-13,X
5757395,-12,C
5757395,-11,C
5757395,-10,0
5757395,-9,0
5757395,-8,C
5757395,-7,0
5757395,-6,0
5757395,-5,1
5757395,-4,C
5757395,-3,X
5757395,-2,1
5757395,-1,0
5757395,0,X
5525441,-47,0
5525441,-46,C
5525441,-45,C
5525441,-44,X
5525441,-43,C
5525441,-42,X
5525441,-41,C
5525441,-40,C
5525441,-39,C
5525441,-38,X
5525441,-37,4
5525441,-36,X
5525441,-35,C
5525441,-34,0
5525441,-33,1
5525441,-32,C
5525441,-31,0
5525441,-30,C
5525441,-29,X
5525441,-28,0
5525441,-27,C
5525441,-26,1
5525441,-25,C
5525441,-24,C
5525441,-23,C
5525441,-22,X
5525441,-21,0
5525441,-20,X
5525441,-19,0
5525441,-18,X
5525441,-17,C
5525441,-16,C
5525441,-15,0
5525441,-14,X
5525441,-13,X
5525441,-12,C
5525441,-11,C
5525441,-10,X
5525441,-9,X
5525441,-8,0
5525441,-7,C
5525441,-6,C
5525441,-5,X
5525441,-4,X
5525441,-3,0
5525441,-2,0
5525441,-1,0
5525441,0,C
5482530,-10,C
5482530,-9,C
5482530,-8,C
5482530,-7,X
5482530,-6,X
5482530,-5,C
5482530,-4,X
5482530,-3,0
5482530,-2,C
5482530,-1,X
5482530,0,C
5957877,-10,C
5957877,-9,X
5957877,-8,C
5957877,-7,C
5957877,-6,X
5957877,-5,C
5957877,-4,X
5957877,-3,C
5957877,-2,C
5957877,-1,C
5957877,0,C
5549454,-48,C
5549454,-47,0
5549454,-46,C
5549454,-45,0
5549454,-44,C
5549454,-43,X
5549454,-42,C
5549454,-41,C
5549454,-40,C
5549454,-39,X
5549454,-38,X
5549454,-37,X
5549454,-36,0
5549454,-35,X
5549454,-34,C
5549454,-33,0
5549454,-32,C
5549454,-31,0
5549454,-30,C
5549454,-29,C
5549454,-28,C
5549454,-27,C
5549454,-26,X
5549454,-25,C
5549454,-24,0
5549454,-23,X
5549454,-22,C
5549454,-21,X
5549454,-20,C
5549454,-19,X
5549454,-18,C
5549454,-17,C
5549454,-16,X
5549454,-15,C
5549454,-14,C
5549454,-13,C
5549454,-12,X
5549454,-11,C
5549454,-10,C
5549454,-9,X
5549454,-8,C
5549454,-7,C
5549454,-6,0
5549454,-5,0
5549454,-4,C
5549454,-3,C
5549454,-2,X
5549454,-1,X
5549454,0,C
5217175,-19,0
5217175,-18,C
5217175,-17,0
5217175,-16,C
5217175,-15,C
5217175,-14,1
5217175,-13,X
5217175,-12,X
5217175,-11,C
5217175,-10,X
5217175,-9,0
5217175,-8,0
5217175,-7,X
5217175,-6,C
5217175,-5,C
5217175,-4,C
5217175,-3,0
5217175,-2,0
5217175,-1,1
5217175,0,1
5935018,-23,0
5935018,-22,0
5935018,-21,X
5935018,-20,X
5935018,-19,X
5935018,-18,C
5935018,-17,C
5935018,-16,C
5935018,-15,X
5935018,-14,X
5935018,-13,X
5935018,-12,0
5935018,-11,0
5935018,-10,C
5935018,-9,C
5935018,-8,0
5935018,-7,C
5935018,-6,X
5935018,-5,C
5935018,-4,0
5935018,-3,C
5935018,-2,X
5935018,-1,C
5935018,0,C
5704405,-55,C
5704405,-54,0
5704405,-53,C
5704405,-52,X
5704405,-51,C
5704405,-50,X
5704405,-49,X
5704405,-48,1
5704405,-47,C
5704405,-46,0
5704405,-45,X
5704405,-44,C
5704405,-43,C
5704405,-42,X
5704405,-41,1
5704405,-40,0
5704405,-39,2
5704405,-38,0
5704405,-37,0
5704405,-36,X
5704405,-35,X
5704405,-34,2
5704405,-33,0
5704405,-32,X
5704405,-31,C
5704405,-30,X
5704405,-29,C
5704405,-28,C
5704405,-27,C
5704405,-26,C
5704405,-25,0
5704405,-24,0
5704405,-23,X
5704405,-22,0
5704405,-21,1
5704405,-20,0
5704405,-19,C
5704405,-18,0
5704405,-17,C
5704405,-16,0
5704405,-15,0
5704405,-14,0
5704405,-13,X
5704405,-12,X
5704405,-11,0
5704405,-10,C
5704405,-9,2
5704405,-8,C
5704405,-7,C
5704405,-6,0
5704405,-5,0
5704405,-4,C
5704405,-3,C
5704405,-2,X
5704405,-1,1
5704405,0,X
5325104,-54,C
5325104,-53,X
5325104,-52,C
5325104,-51,C
5325104,-50,X
5325104,-49,C
5325104,-48,C
5325104,-47,X
5325104,-46,C
5325104,-45,X
5325104,-44,X
5325104,-43,X
5325104,-42,X
5325104,-41,C
5325104,-40,X
5325104,-39,0
5325104,-38,C
5325104,-37,X
5325104,-36,X
5325104,-35,X
5325104,-34,C
5325104,-33,X
5325104,-32,C
5325104,-31,X
5325104,-30,X
5325104,-29,C
5325104,-28,X
5325104,-27,C
5325104,-26,C
5325104,-25,C
5325104,-24,C
5325104,-23,C
5325104,-22,X
5325104,-21,X
5325104,-20,X
5325104,-19,C
5325104,-18,C
5325104,-17,X
5325104,-16,0
5325104,-15,0
5325104,-14,X
5325104,-13,X
5325104,-12,0
5325104,-11,C
5325104,-10,0
5325104,-9,C
5325104,-8,C
5325104,-7,X
5325104,-6,0
5325104,-5,C
5325104,-4,X
5325104,-3,C
5325104,-2,C
5325104,-1,X
5325104,0,X
5040281,-51,X
5040281,-50,C
5040281,-49,1
5040281,-48,0
5040281,-47,0
5040281,-46,0
5040281,-45,C
5040281,-44,4
5040281,-43,4
5040281,-42,C
5040281,-41,3
5040281,-40,1
5040281,-39,4
5040281,-38,0
5040281,-37,C
5040281,-36,1
5040281,-35,C
5040281,-34,0
5040281,-33,0
5040281,-32,0
5040281,-31,C
5040281,-30,0
5040281,-29,X
5040281,-28,C
5040281,-27,C
5040281,-26,X
5040281,-25,4
5040281,-24,0
5040281,-23,0
5040281,-22,C
5040281,-21,C
5040281,-20,0
5040281,-19,2
5040281,-18,3
5040281,-17,0
5040281,-16,C
5040281,-15,0
5040281,-14,X
5040281,-13,0
5040281,-12,C
5040281,-11,C
5040281,-10,C
5040281,-9,C
5040281,-8,C
5040281,-7,0
5040281,-6,3
5040281,-5,1
5040281,-4,0
5040281,-3,1
5040281,-2,0
5040281,-1,2
5040281,0,C
